timestamps,,,,,Marker
1490134521.121,11.057,15.313,13.989,-70.923,0
1490134521.121,16.788,16.530,15.315,-70.275,0
1490134521.122,14.122,13.295,13.217,-75.211,0
1490134521.122,18.825,18.275,15.900,-69.551,0
1490134521.137,16.031,15.997,17.114,-70.692,0
1490134521.137,14.737,17.095,15.315,-70.592,0
1490134521.151,14.000,13.056,13.363,-69.970,0
1490134521.151,14.084,15.638,14.236,-70.265,0
1490134521.152,12.465,11.749,13.705,-72.102,0
1490134521.152,17.101,17.952,15.592,-66.078,0
1490134521.166,15.807,20.295,15.378,-70.828,0
1490134521.167,19.238,20.066,14.862,-68.941,0
1490134521.181,14.455,14.797,16.323,-71.900,0
1490134521.181,12.585,18.692,17.660,-72.315,0
1490134521.182,9.742,14.365,13.834,-68.479,0
1490134521.182,18.451,16.831,18.417,-64.132,0
1490134521.197,13.383,15.769,10.859,-68.302,0
1490134521.197,11.199,11.326,15.244,-65.506,0
1490134521.211,18.703,13.430,18.922,-70.664,0
1490134521.211,14.268,17.190,14.610,-72.148,0
1490134521.219,10.087,13.705,11.951,-71.810,0
1490134521.219,17.336,16.489,16.878,-65.416,0
1490134521.227,15.608,16.082,17.187,-70.798,0
1490134521.227,14.595,18.858,14.715,-69.226,0
1490134521.241,8.854,15.018,13.346,-70.710,0
1490134521.241,11.197,17.637,13.673,-70.774,0
1490134521.242,8.751,11.755,9.948,-73.923,0
1490134521.242,14.300,21.484,12.972,-70.353,0
1490134521.257,15.779,16.506,16.725,-69.491,0
1490134521.257,14.657,12.826,12.802,-66.621,0
1490134521.271,16.495,12.366,14.228,-71.008,0
1490134521.271,17.895,18.213,18.105,-75.226,0
1490134521.272,9.645,13.991,13.318,-73.410,0
1490134521.272,15.242,17.583,16.136,-67.642,0
1490134521.286,11.218,15.635,12.235,-69.463,0
1490134521.286,13.699,15.552,11.491,-71.337,0
1490134521.301,14.999,17.772,11.781,-73.001,0
1490134521.301,13.645,16.433,12.422,-70.022,0
1490134521.302,10.515,12.031,11.614,-74.626,0
1490134521.302,19.126,19.532,15.782,-69.358,0
1490134521.316,13.501,17.456,16.248,-66.783,0
1490134521.316,14.348,11.281,17.342,-70.665,0
1490134521.332,13.035,15.390,17.419,-68.532,0
1490134521.332,17.862,15.601,13.421,-68.234,0
1490134521.333,14.040,13.342,14.174,-70.594,0
1490134521.333,18.032,18.924,15.018,-67.013,0
1490134521.346,11.955,13.112,15.659,-70.503,0
1490134521.347,13.168,18.260,16.790,-70.362,0
1490134521.361,15.354,15.294,12.340,-74.334,0
1490134521.361,12.194,16.284,14.152,-74.254,0
1490134521.362,8.701,12.229,13.422,-71.742,0
1490134521.362,18.000,15.822,19.846,-68.330,0
1490134521.378,11.134,12.347,18.825,-68.850,0
1490134521.378,12.059,16.407,9.583,-70.106,0
1490134521.391,11.936,15.756,18.071,-70.791,0
1490134521.392,13.924,14.114,11.747,-73.188,0
1490134521.392,13.112,15.507,11.321,-73.210,0
1490134521.392,22.041,19.582,16.267,-64.076,0
1490134521.406,13.570,11.317,13.525,-68.676,0
1490134521.406,12.553,12.792,11.839,-74.282,0
1490134521.421,13.310,15.797,12.596,-69.811,0
1490134521.422,13.611,17.318,14.270,-68.223,0
1490134521.422,12.119,11.801,12.830,-70.303,0
1490134521.422,17.768,17.660,17.877,-69.437,0
1490134521.436,18.301,18.533,16.321,-69.196,0
1490134521.437,12.646,16.188,14.417,-70.164,0
1490134521.451,11.539,16.990,14.875,-69.889,0
1490134521.451,18.860,17.916,15.603,-70.765,0
1490134521.452,14.788,17.460,16.375,-69.947,0
1490134521.452,13.060,14.774,17.443,-67.836,0
1490134521.466,11.231,16.067,11.021,-74.317,0
1490134521.467,14.487,14.133,11.876,-67.976,0
1490134521.481,12.220,17.759,14.477,-70.755,0
1490134521.481,14.541,15.807,15.496,-69.658,0
1490134521.482,13.366,12.927,13.454,-75.125,0
1490134521.482,20.373,17.809,11.330,-68.623,0
1490134521.496,12.774,13.123,15.128,-70.834,0
1490134521.497,13.924,17.071,15.687,-70.443,0
1490134521.511,10.337,17.548,15.627,-69.439,0
1490134521.512,13.555,13.834,15.425,-72.670,0
1490134521.512,9.696,11.912,10.507,-73.339,0
1490134521.512,17.679,18.986,18.105,-72.418,0
1490134521.527,13.187,14.098,11.253,-71.810,0
1490134521.527,15.825,18.479,15.915,-66.235,0
1490134521.541,17.278,17.682,17.914,-71.225,0
1490134521.541,14.017,13.004,14.488,-72.246,0
1490134521.542,13.763,13.555,13.950,-72.780,0
1490134521.542,17.164,19.676,20.108,-71.118,0
1490134521.556,16.981,12.405,11.689,-68.371,0
1490134521.556,15.111,16.588,16.085,-72.309,0
1490134521.571,8.379,15.825,17.340,-73.506,0
1490134521.571,16.048,16.919,16.966,-69.480,0
1490134521.572,10.449,14.275,12.755,-66.875,0
1490134521.572,18.133,18.855,14.215,-66.488,0
1490134521.586,15.324,16.824,7.599,-72.195,0
1490134521.586,14.217,17.398,12.863,-68.064,0
1490134521.601,11.046,17.837,16.515,-74.486,0
1490134521.601,14.212,13.948,16.805,-69.147,0
1490134521.602,9.888,11.251,16.349,-73.852,0
1490134521.602,15.246,20.525,17.529,-67.690,0
1490134521.616,11.936,19.859,13.767,-68.248,0
1490134521.617,12.977,10.965,14.573,-68.962,0
1490134521.631,16.802,15.829,16.052,-74.691,0
1490134521.631,17.581,13.892,11.908,-72.846,0
1490134521.632,10.049,11.064,15.448,-71.748,0
1490134521.632,16.315,17.260,20.824,-69.558,0
1490134521.647,17.166,17.362,10.805,-70.396,0
1490134521.647,16.456,15.601,14.842,-71.484,0
1490134521.661,13.419,14.681,17.338,-68.924,0
1490134521.661,16.528,15.281,13.172,-71.326,0
1490134521.662,13.421,11.197,13.353,-75.694,0
1490134521.662,21.026,15.616,15.304,-69.891,0
1490134521.676,12.372,15.197,14.986,-70.041,0
1490134521.677,13.544,15.756,7.132,-72.289,0
1490134521.691,12.007,12.562,16.136,-71.677,0
1490134521.691,12.375,16.846,16.848,-72.971,0
1490134521.692,9.627,13.327,6.911,-73.244,0
1490134521.692,15.597,19.391,18.170,-62.651,0
1490134521.706,17.679,15.427,14.763,-71.290,0
1490134521.707,12.929,17.134,12.067,-67.731,0
1490134521.721,14.961,16.300,12.147,-68.898,0
1490134521.722,13.780,15.788,17.456,-69.586,0
1490134521.722,10.234,12.893,14.285,-70.450,0
1490134521.722,14.952,20.457,18.131,-68.960,0
1490134521.737,14.279,20.515,18.971,-72.150,0
1490134521.737,12.779,15.092,13.679,-68.558,0
1490134521.751,14.109,12.953,16.803,-70.050,0
1490134521.751,17.005,14.402,17.579,-73.356,0
1490134521.752,8.976,16.121,15.399,-76.300,0
1490134521.752,15.608,17.783,18.026,-69.865,0
1490134521.767,16.291,13.333,15.749,-73.167,0
1490134521.767,16.123,17.456,12.615,-78.781,0
1490134521.781,13.479,11.453,15.306,-73.177,0
1490134521.782,14.999,16.448,15.341,-73.010,0
1490134521.782,8.581,16.644,13.673,-72.077,0
1490134521.782,19.002,19.354,16.689,-71.578,0
1490134521.797,12.824,15.801,14.621,-73.287,0
1490134521.797,16.274,13.849,14.634,-71.225,0
1490134521.811,15.253,19.296,14.530,-73.364,0
1490134521.811,15.152,13.574,13.729,-70.243,0
1490134521.812,13.772,15.244,12.622,-74.742,0
1490134521.812,18.655,16.390,19.965,-68.001,0
1490134521.826,13.976,13.578,14.113,-72.747,0
1490134521.827,13.703,14.062,13.417,-72.004,0
1490134521.841,14.647,16.001,11.356,-72.763,0
1490134521.841,15.719,15.014,14.679,-71.916,0
1490134521.842,8.748,12.411,14.808,-72.915,0
1490134521.842,15.736,23.027,20.712,-66.828,0
1490134521.856,13.611,15.947,15.322,-69.682,0
1490134521.856,15.674,18.009,10.143,-73.414,0
1490134521.857,13.705,15.001,16.184,-70.127,0
1490134521.872,13.211,17.658,16.265,-69.467,0
1490134521.872,14.369,14.187,11.713,-72.290,0
1490134521.886,13.879,14.739,10.143,-74.744,0
1490134521.886,14.475,13.868,11.046,-69.233,0
1490134521.887,12.157,12.424,16.874,-76.133,0
1490134521.887,15.924,18.152,16.235,-66.946,0
1490134521.908,15.281,16.846,14.586,-69.934,0
1490134521.908,14.028,22.518,15.369,-71.453,0
1490134521.916,14.730,17.529,17.970,-73.169,0
1490134521.916,12.437,16.250,13.310,-70.594,0
1490134521.917,9.815,13.336,10.853,-75.318,0
1490134521.917,16.168,13.918,15.302,-72.335,0
1490134521.931,13.191,16.803,15.517,-72.676,0
1490134521.932,15.021,17.026,14.687,-68.564,0
1490134521.946,13.092,15.620,13.280,-69.708,0
1490134521.946,14.406,15.767,15.582,-72.932,0
1490134521.947,12.072,14.361,16.493,-74.110,0
1490134521.947,19.120,19.206,16.730,-67.331,0
1490134521.961,16.327,14.831,13.230,-74.018,0
1490134521.961,12.991,14.423,15.539,-70.250,0
1490134521.976,15.812,16.246,17.680,-69.459,0
1490134521.976,12.458,17.822,12.172,-72.159,0
1490134521.977,12.125,13.148,16.298,-74.224,0
1490134521.977,21.278,16.912,14.926,-73.298,0
1490134521.991,15.781,17.486,12.465,-70.649,0
1490134521.991,11.345,17.426,9.181,-71.258,0
1490134522.010,17.540,16.985,15.343,-70.037,0
1490134522.010,13.422,18.258,15.513,-73.504,0
1490134522.010,11.384,13.740,11.478,-75.864,0
1490134522.010,13.735,16.386,19.453,-70.428,0
1490134522.021,14.470,11.278,13.705,-74.542,0
1490134522.022,12.701,11.803,12.560,-71.552,0
1490134522.036,12.781,13.656,17.383,-70.880,0
1490134522.036,15.663,18.898,12.712,-66.465,0
1490134522.037,13.318,11.788,8.736,-75.879,0
1490134522.037,17.467,16.858,18.410,-69.115,0
1490134522.052,12.243,15.167,15.141,-70.140,0
1490134522.052,16.934,14.558,20.319,-68.994,0
1490134522.066,13.542,15.300,12.704,-70.228,0
1490134522.066,13.626,18.268,10.446,-75.019,0
1490134522.067,12.340,11.977,11.300,-71.576,0
1490134522.067,15.150,18.292,17.888,-71.928,0
1490134522.081,14.170,19.868,15.917,-69.813,0
1490134522.082,15.238,19.805,16.790,-73.003,0
1490134522.096,14.475,15.130,12.418,-72.234,0
1490134522.096,13.032,12.456,13.905,-71.705,0
1490134522.097,13.090,11.999,15.059,-75.755,0
1490134522.097,16.622,15.812,15.629,-72.313,0
1490134522.111,9.718,11.814,11.923,-68.403,0
1490134522.112,11.160,16.499,12.706,-68.564,0
1490134522.126,15.478,17.305,20.700,-71.619,0
1490134522.126,13.357,17.297,14.320,-72.225,0
1490134522.127,8.701,15.307,11.841,-73.889,0
1490134522.127,17.293,17.819,16.656,-65.940,0
1490134522.141,14.189,17.460,16.300,-69.392,0
1490134522.142,17.396,19.354,12.594,-68.328,0
1490134522.156,12.624,15.094,16.126,-73.990,0
1490134522.156,13.060,14.507,16.577,-70.611,0
1490134522.157,10.988,14.073,13.133,-75.836,0
1490134522.157,18.260,16.839,18.838,-66.376,0
1490134522.172,15.493,17.364,12.603,-71.301,0
1490134522.172,16.882,16.052,15.627,-72.292,0
1490134522.186,14.200,19.490,12.085,-75.767,0
1490134522.186,14.397,16.656,16.901,-77.049,0
1490134522.187,12.295,15.047,14.290,-71.599,0
1490134522.187,17.649,16.859,14.932,-72.582,0
1490134522.201,15.663,13.456,20.338,-75.323,0
1490134522.202,10.977,14.483,15.569,-70.486,0
1490134522.216,14.760,16.571,15.833,-68.240,0
1490134522.216,16.089,13.639,15.788,-68.857,0
1490134522.217,13.273,15.074,12.463,-73.842,0
1490134522.217,17.366,15.865,17.069,-69.929,0
1490134522.231,11.296,15.124,9.735,-72.356,0
1490134522.232,15.517,15.205,12.654,-72.163,0
1490134522.246,10.513,18.337,16.025,-69.543,0
1490134522.246,14.801,16.912,12.211,-76.058,0
1490134522.247,7.489,11.519,15.522,-76.309,0
1490134522.247,19.937,19.782,18.225,-67.096,0
1490134522.261,12.297,16.375,15.891,-72.152,0
1490134522.262,14.644,14.154,14.084,-70.202,0
1490134522.276,11.872,13.765,14.584,-71.765,0
1490134522.276,12.903,15.214,14.844,-67.141,0
1490134522.277,12.832,11.915,9.200,-74.347,0
1490134522.277,17.220,18.226,18.208,-67.778,0
1490134522.291,17.346,17.808,15.459,-73.818,0
1490134522.291,16.059,16.951,12.699,-72.459,0
1490134522.306,13.284,18.774,14.556,-75.170,0
1490134522.306,18.260,14.096,17.463,-70.905,0
1490134522.307,8.278,11.863,11.274,-74.574,0
1490134522.307,18.191,15.178,18.243,-70.319,0
1490134522.321,10.670,16.366,16.269,-69.543,0
1490134522.321,14.722,17.654,10.509,-70.826,0
1490134522.336,11.435,14.307,14.849,-73.455,0
1490134522.336,13.909,17.735,17.147,-74.899,0
1490134522.337,8.336,13.598,11.702,-75.404,0
1490134522.337,18.069,15.369,16.884,-69.467,0
1490134522.351,16.873,15.681,13.537,-70.319,0
1490134522.352,12.957,15.997,13.271,-70.809,0
1490134522.366,14.055,16.239,9.961,-69.274,0
1490134522.366,14.580,15.042,15.315,-68.390,0
1490134522.374,8.783,13.475,14.182,-73.895,0
1490134522.374,18.183,17.422,16.880,-67.468,0
1490134522.383,17.866,17.465,17.327,-69.338,0
1490134522.384,16.538,14.933,18.769,-70.400,0
1490134522.396,13.995,17.624,15.706,-74.458,0
1490134522.396,16.536,14.797,8.046,-69.788,0
1490134522.397,10.612,9.438,13.307,-74.523,0
1490134522.397,18.483,18.269,12.948,-69.338,0
1490134522.411,13.987,14.743,15.997,-75.666,0
1490134522.411,11.526,16.255,17.705,-74.291,0
1490134522.426,11.738,16.151,14.559,-71.058,0
1490134522.426,15.756,20.689,14.006,-74.259,0
1490134522.427,13.108,18.404,13.939,-75.621,0
1490134522.427,17.714,19.128,20.900,-65.256,0
1490134522.441,15.825,11.311,12.026,-75.178,0
1490134522.441,16.037,14.346,14.814,-72.251,0
1490134522.456,11.448,17.101,15.990,-69.714,0
1490134522.456,13.671,14.318,12.302,-70.963,0
1490134522.457,14.432,14.372,10.066,-75.540,0
1490134522.457,17.647,19.782,18.198,-68.392,0
1490134522.471,12.882,15.085,16.721,-71.350,0
1490134522.471,13.310,16.325,15.319,-68.435,0
1490134522.486,12.544,13.359,15.717,-73.124,0
1490134522.486,14.000,14.838,15.040,-69.899,0
1490134522.487,12.160,15.016,14.715,-75.546,0
1490134522.487,13.804,17.153,18.838,-68.595,0
1490134522.502,11.560,16.678,12.581,-72.178,0
1490134522.502,16.360,15.881,15.152,-71.814,0
1490134522.516,12.119,18.486,10.676,-75.583,0
1490134522.516,10.552,12.540,17.241,-68.072,0
1490134522.517,12.416,14.913,10.023,-69.373,0
1490134522.517,16.831,13.466,15.721,-68.133,0
1490134522.531,15.025,13.516,13.353,-72.303,0
1490134522.532,11.027,13.802,18.023,-72.520,0
1490134522.546,14.552,13.503,16.467,-74.491,0
1490134522.546,15.122,14.496,13.404,-72.268,0
1490134522.547,11.450,15.141,11.579,-77.365,0
1490134522.547,17.099,17.735,17.340,-71.623,0
1490134522.561,11.493,15.868,10.829,-71.340,0
1490134522.561,15.672,16.469,16.231,-70.564,0
1490134522.576,14.905,17.824,15.270,-71.290,0
1490134522.576,15.453,20.126,15.384,-71.974,0
1490134522.577,11.541,11.397,13.608,-77.536,0
1490134522.577,15.896,18.505,15.700,-68.580,0
1490134522.591,15.874,13.123,16.869,-71.030,0
1490134522.591,17.948,17.639,18.157,-74.478,0
1490134522.606,16.284,15.021,14.963,-72.479,0
1490134522.606,18.110,16.370,12.955,-73.863,0
1490134522.607,10.608,15.506,8.078,-75.423,0
1490134522.607,14.559,17.430,15.702,-69.119,0
1490134522.622,10.423,12.538,18.498,-72.605,0
1490134522.622,13.566,14.702,17.836,-71.971,0
1490134522.636,10.088,12.992,16.358,-72.999,0
1490134522.636,12.903,14.438,13.318,-73.586,0
1490134522.637,14.415,14.948,8.116,-72.077,0
1490134522.637,16.594,19.109,17.333,-74.000,0
1490134522.658,15.797,13.944,13.207,-75.335,0
1490134522.658,11.336,12.441,17.162,-73.912,0
1490134522.666,14.060,17.267,11.676,-64.811,0
1490134522.666,11.633,17.017,19.139,-70.450,0
1490134522.667,10.163,11.672,10.275,-73.521,0
1490134522.667,16.669,16.936,14.365,-66.626,0
1490134522.681,16.704,18.483,13.725,-69.211,0
1490134522.682,16.143,19.094,13.221,-71.847,0
1490134522.696,13.028,13.043,15.661,-72.262,0
1490134522.696,13.198,14.993,15.522,-68.932,0
1490134522.697,9.881,13.250,13.391,-73.162,0
1490134522.697,14.756,18.787,20.180,-68.713,0
1490134522.711,14.963,15.264,10.457,-71.690,0
1490134522.711,12.510,15.981,13.854,-74.132,0
1490134522.726,10.483,16.162,13.054,-73.364,0
1490134522.726,14.692,16.699,15.868,-69.988,0
1490134522.727,12.905,13.527,15.304,-68.633,0
1490134522.727,16.560,19.629,15.496,-68.752,0
1490134522.741,14.675,16.783,11.214,-71.995,0
1490134522.742,12.084,16.098,15.528,-70.736,0
1490134522.756,15.683,13.952,14.619,-70.720,0
1490134522.756,15.440,15.248,14.621,-71.512,0
1490134522.757,12.213,19.053,11.921,-73.397,0
1490134522.757,18.363,16.641,17.948,-72.576,0
1490134522.771,17.952,17.114,13.957,-71.815,0
1490134522.772,15.173,16.347,17.295,-72.167,0
1490134522.786,12.338,13.841,15.033,-75.088,0
1490134522.786,12.244,17.101,15.420,-79.258,0
1490134522.787,12.893,12.501,15.990,-77.663,0
1490134522.787,17.922,18.090,12.860,-68.360,0
1490134522.801,17.316,12.562,12.865,-70.847,0
1490134522.802,13.920,16.102,16.405,-72.990,0
1490134522.816,16.439,20.655,16.564,-72.337,0
1490134522.816,18.714,15.162,15.966,-69.156,0
1490134522.817,11.003,14.290,13.310,-73.962,0
1490134522.817,15.021,18.585,18.750,-67.232,0
1490134522.831,13.888,11.285,13.230,-71.724,0
1490134522.831,17.836,11.616,17.312,-70.637,0
1490134522.846,15.240,17.722,13.901,-71.266,0
1490134522.846,15.418,14.400,12.420,-71.658,0
1490134522.847,8.525,14.300,8.856,-74.534,0
1490134522.847,22.473,17.402,16.940,-70.411,0
1490134522.861,9.989,14.896,14.180,-67.305,0
1490134522.861,15.736,16.454,13.926,-75.997,0
1490134522.862,15.659,16.035,19.146,-72.535,0
1490134522.876,15.837,15.074,16.719,-72.947,0
1490134522.877,14.105,17.439,11.300,-76.200,0
1490134522.891,12.471,16.904,10.926,-72.126,0
1490134522.891,13.456,16.160,15.087,-65.800,0
1490134522.892,7.599,8.134,8.273,-74.921,0
1490134522.892,20.037,19.019,14.228,-66.161,0
1490134522.906,15.717,16.222,14.967,-71.322,0
1490134522.907,10.406,19.623,18.858,-71.404,0
1490134522.921,15.195,18.924,15.747,-67.808,0
1490134522.921,14.081,11.844,12.433,-67.780,0
1490134522.922,13.430,12.250,16.328,-70.963,0
1490134522.922,19.505,16.126,19.449,-70.445,0
1490134522.936,11.345,14.283,11.173,-70.043,0
1490134522.937,13.497,18.107,15.524,-68.455,0
1490134522.951,11.900,15.874,12.734,-73.074,0
1490134522.951,16.349,14.206,14.296,-74.835,0
1490134522.952,11.663,15.513,13.017,-71.924,0
1490134522.952,16.269,16.828,17.331,-70.284,0
1490134522.966,13.075,13.106,13.901,-73.126,0
1490134522.967,9.866,17.024,18.084,-68.816,0
1490134522.981,12.811,13.172,13.346,-71.434,0
1490134522.981,12.310,16.267,12.897,-72.369,0
1490134522.982,9.153,15.683,14.215,-73.846,0
1490134522.982,19.818,20.611,21.200,-71.739,0
1490134522.996,16.635,16.594,15.911,-77.079,0
1490134522.997,13.830,15.330,15.739,-69.317,0
1490134523.011,14.154,16.001,13.548,-68.085,0
1490134523.011,12.306,15.451,17.099,-72.176,0
1490134523.012,12.981,13.428,8.669,-76.253,0
1490134523.012,17.329,16.822,19.390,-67.874,0
1490134523.026,13.619,14.832,16.289,-71.075,0
1490134523.026,15.947,16.371,14.733,-72.533,0
1490134523.041,13.393,15.160,16.912,-73.218,0
1490134523.041,12.757,15.494,14.264,-75.294,0
1490134523.042,12.424,12.734,7.555,-75.338,0
1490134523.042,16.289,15.953,16.641,-66.522,0
1490134523.056,14.950,19.548,18.340,-70.478,0
1490134523.056,14.868,19.339,16.792,-74.132,0
1490134523.072,11.898,15.663,13.924,-69.867,0
1490134523.072,12.416,14.212,14.075,-70.664,0
1490134523.073,8.938,13.019,10.997,-70.516,0
1490134523.073,21.106,20.773,15.206,-72.666,0
1490134523.086,18.006,15.945,13.479,-69.328,0
1490134523.086,14.513,20.409,14.976,-75.305,0
1490134523.101,12.837,16.504,13.679,-73.119,0
1490134523.101,12.837,13.811,12.243,-72.391,0
1490134523.102,11.738,14.049,11.842,-77.960,0
1490134523.102,14.515,16.302,19.227,-70.075,0
1490134523.116,12.574,16.287,14.963,-69.254,0
1490134523.116,15.134,12.125,18.380,-73.240,0
1490134523.131,14.707,15.410,12.269,-69.974,0
1490134523.131,16.216,17.065,15.435,-74.200,0
1490134523.139,10.662,12.689,14.832,-72.870,0
1490134523.139,15.074,18.488,13.322,-70.269,0
1490134523.146,17.731,14.857,16.327,-72.711,0
1490134523.147,16.744,12.635,17.402,-69.485,0
1490134523.161,12.981,13.153,12.921,-69.398,0
1490134523.161,12.697,20.556,19.199,-71.417,0
1490134523.162,13.970,9.625,12.067,-67.956,0
1490134523.162,17.712,18.438,17.993,-70.480,0
1490134523.176,16.609,15.678,12.529,-73.760,0
1490134523.176,11.425,19.734,16.480,-72.793,0
1490134523.191,13.682,20.121,13.813,-74.667,0
1490134523.191,14.111,18.045,11.962,-73.727,0
1490134523.192,11.455,10.049,10.302,-76.060,0
1490134523.192,15.474,16.869,14.574,-73.328,0
1490134523.206,16.471,14.831,11.167,-71.714,0
1490134523.207,13.632,15.812,16.431,-71.563,0
1490134523.221,14.644,14.862,12.605,-75.232,0
1490134523.221,13.424,15.362,14.294,-72.447,0
1490134523.222,11.495,11.315,9.410,-73.080,0
1490134523.222,19.380,16.901,15.934,-64.356,0
1490134523.236,11.826,14.286,15.380,-70.598,0
1490134523.237,13.488,13.654,13.492,-70.598,0
1490134523.251,14.070,19.633,12.961,-71.870,0
1490134523.251,12.903,17.045,14.354,-73.448,0
1490134523.252,12.514,15.018,7.038,-72.803,0
1490134523.252,19.337,17.032,13.473,-72.375,0
1490134523.266,12.587,16.867,12.927,-74.903,0
1490134523.267,17.435,15.973,13.609,-71.744,0
1490134523.281,16.770,13.815,16.689,-73.854,0
1490134523.281,13.078,17.785,11.293,-71.354,0
1490134523.282,10.296,13.466,12.334,-72.255,0
1490134523.282,13.724,17.207,19.390,-67.253,0
1490134523.296,10.661,15.139,16.338,-72.492,0
1490134523.296,11.975,17.505,15.896,-73.416,0
1490134523.311,14.243,15.949,15.984,-70.983,0
1490134523.311,10.982,16.658,15.958,-68.367,0
1490134523.326,12.117,14.107,15.378,-73.031,0
1490134523.326,19.229,19.090,20.534,-72.737,0
1490134523.327,13.967,19.395,16.113,-70.189,0
1490134523.327,17.248,13.696,19.586,-72.919,0
1490134523.328,12.394,16.936,15.973,-74.224,0
1490134523.328,15.451,12.422,11.983,-71.268,0
1490134523.341,9.082,16.328,13.694,-71.168,0
1490134523.341,14.197,14.821,13.782,-74.489,0
1490134523.356,16.730,12.891,14.139,-71.971,0
1490134523.356,13.013,12.854,10.907,-74.895,0
1490134523.371,15.042,15.930,14.447,-69.859,0
1490134523.371,15.107,15.302,17.183,-70.454,0
1490134523.372,10.144,12.231,14.539,-75.877,0
1490134523.372,12.630,17.353,15.838,-67.356,0
1490134523.386,13.731,15.165,17.213,-70.202,0
1490134523.386,15.266,12.065,13.350,-72.468,0
1490134523.402,15.433,18.140,10.268,-74.267,0
1490134523.402,14.000,17.890,14.387,-69.721,0
1490134523.403,13.937,13.780,16.603,-72.863,0
1490134523.403,17.555,20.020,16.450,-71.518,0
1490134523.417,13.108,16.048,15.986,-72.259,0
1490134523.417,13.892,16.158,13.918,-73.134,0
1490134523.431,10.335,20.356,15.809,-70.420,0
1490134523.431,12.203,18.367,16.218,-70.671,0
1490134523.432,13.675,17.596,12.011,-72.208,0
1490134523.432,15.962,12.974,17.622,-69.671,0
1490134523.446,17.434,12.342,12.065,-70.763,0
1490134523.446,16.050,15.395,14.453,-74.476,0
1490134523.461,15.425,17.398,12.418,-73.659,0
1490134523.461,14.012,16.220,15.390,-73.489,0
1490134523.462,16.403,12.177,16.764,-76.073,0
1490134523.462,17.770,16.270,15.564,-71.322,0
1490134523.476,17.116,13.952,11.958,-72.945,0
1490134523.476,18.999,16.590,14.230,-66.174,0
1490134523.491,14.683,17.669,13.460,-71.574,0
1490134523.491,12.895,18.602,13.462,-71.836,0
1490134523.492,8.235,11.642,11.566,-72.236,0
1490134523.492,19.423,17.576,21.258,-69.040,0
1490134523.506,14.378,17.854,15.494,-70.103,0
1490134523.506,15.341,19.124,17.699,-72.724,0
1490134523.521,16.154,17.415,12.205,-71.926,0
1490134523.521,12.661,14.584,14.862,-72.838,0
1490134523.522,7.205,13.589,9.488,-73.164,0
1490134523.522,14.806,17.746,16.873,-70.761,0
1490134523.536,13.490,15.891,19.088,-72.343,0
1490134523.536,12.592,18.290,15.064,-68.216,0
1490134523.551,10.389,10.556,12.259,-68.560,0
1490134523.551,14.760,12.529,15.900,-73.306,0
1490134523.552,11.525,13.103,10.560,-73.381,0
1490134523.552,21.265,18.815,13.067,-70.615,0
1490134523.573,13.647,10.333,17.684,-70.385,0
1490134523.573,15.635,18.593,13.275,-76.559,0
1490134523.581,11.173,16.042,17.637,-73.633,0
1490134523.581,12.536,17.690,14.623,-74.063,0
1490134523.582,15.238,11.407,13.535,-74.568,0
1490134523.582,16.205,16.955,15.100,-71.843,0
1490134523.596,10.352,12.792,16.048,-70.862,0
1490134523.596,17.879,16.530,14.271,-66.974,0
1490134523.611,16.237,19.333,15.777,-73.066,0
1490134523.611,15.945,19.717,15.694,-73.564,0
1490134523.612,7.729,10.973,13.559,-71.849,0
1490134523.612,16.381,18.507,12.538,-67.505,0
1490134523.626,11.485,16.218,15.614,-75.198,0
1490134523.626,13.275,12.037,16.723,-73.472,0
1490134523.641,13.336,14.062,11.947,-71.369,0
1490134523.641,16.237,13.516,13.983,-67.122,0
1490134523.642,10.687,11.665,13.351,-73.016,0
1490134523.642,13.905,17.097,15.085,-65.815,0
1490134523.656,11.093,15.152,14.337,-69.457,0
1490134523.656,18.660,17.473,15.719,-73.485,0
1490134523.671,16.629,17.185,14.556,-71.139,0
1490134523.671,12.459,15.966,14.659,-74.213,0
1490134523.672,10.784,11.467,14.344,-73.119,0
1490134523.672,16.557,22.243,14.421,-72.672,0
1490134523.686,13.314,17.336,17.190,-73.693,0
1490134523.686,17.441,15.358,14.079,-68.264,0
1490134523.701,10.313,18.236,13.136,-73.429,0
1490134523.701,11.683,18.559,16.620,-74.604,0
1490134523.702,9.290,14.741,14.526,-73.820,0
1490134523.702,16.390,14.692,16.910,-71.054,0
1490134523.716,15.369,13.047,16.147,-69.594,0
1490134523.716,15.984,15.820,18.239,-70.690,0
1490134523.731,14.152,16.996,14.062,-69.749,0
1490134523.731,14.864,12.306,15.249,-70.781,0
1490134523.732,9.767,18.546,11.136,-77.685,0
1490134523.732,16.414,17.346,13.120,-71.670,0
1490134523.746,17.635,17.486,11.395,-68.414,0
1490134523.746,16.102,16.510,18.133,-68.945,0
1490134523.776,13.548,15.380,17.067,-72.023,0
1490134523.776,14.425,15.547,14.460,-70.323,0
1490134523.777,10.513,16.465,10.320,-73.521,0
1490134523.777,21.020,19.062,21.086,-70.837,0
1490134523.778,10.380,13.411,10.457,-73.403,0
1490134523.778,13.209,10.101,9.660,-77.180,0
1490134523.778,19.842,15.773,16.398,-69.340,0
1490134523.778,13.290,15.812,15.018,-74.314,0
1490134523.791,14.612,13.490,9.411,-73.912,0
